station,timestamp_utc,solar_radiation_w_m2,wind_direction_deg,rain_mm,dew_point_c,relative_humidity_pct,air_temperature_c,wind_gust_speed_kmh,wind_speed_kmh
greenwich,2025-11-01 00:00:00+00:00,65.8125,221.81960784313725,0.200048828125,7.2662151200700835,81.73084356959386,10.299731145072803,33.683726731244256,17.888844163782455
greenwich,2025-11-02 00:00:00+00:00,56.536458333333336,292.0156862745098,3.20078125,3.9932871492220454,80.53832027839238,7.1785396959328045,27.50620605693144,13.258417125028721
greenwich,2025-11-03 00:00:00+00:00,63.40277777777778,292.0156862745098,0.40009765625,1.340019744995694,73.06831909157955,5.886750264118188,15.470936355590819,7.71459535486558
greenwich,2025-11-04 00:00:00+00:00,18.45486111111111,210.58823529411765,17.20419921875,5.08104163328691,93.51558857438349,6.075983340691515,17.71267753825468,8.645523257536047
greenwich,2025-11-05 00:00:00+00:00,87.96006944444444,315.88235294117646,0.0,2.8556707181831373,71.25650097912057,7.778857614176644,37.316432833952064,18.61020892423742
greenwich,2025-11-06 00:00:00+00:00,16.888020833333332,241.4745098039216,8.8021484375,2.6737444737200597,85.65566639539516,4.944308475831898,18.8105880243638,9.447039658041561
greenwich,2025-11-07 00:00:00+00:00,104.03645833333333,311.67058823529413,0.0,-1.6614704384732952,65.74896895636768,4.258645769806463,31.321758088504566,14.911544701071348
greenwich,2025-11-08 00:00:00+00:00,11.796875,240.0705882352941,6.2015136718749995,4.08242059963563,87.43430673177183,6.073823655834913,11.484227175993077,5.886136066212374
greenwich,2025-11-09 00:00:00+00:00,70.21267361111111,308.8627450980392,0.0,1.4298596373276156,76.52162648457568,5.284868436150602,16.464482727050783,7.78973751741297
greenwich,2025-11-10 00:00:00+00:00,17.23090277777778,270.956862745098,0.8001953125,3.723136999903256,91.97723014843638,4.919583807818381,18.43070264704087,9.025408634858973
greenwich,2025-11-11 00:00:00+00:00,18.61545138888889,148.8156862745098,0.600146484375,11.452446684341007,91.30190186753474,12.875937291432948,18.948348655700684,9.889543504153982
greenwich,2025-11-12 00:00:00+00:00,44.431423611111114,247.09019607843135,2.6006347656249997,0.5319049035760454,82.28845061587108,3.3706429342848736,28.683433270173914,16.54379945418414
greenwich,2025-11-13 00:00:00+00:00,25.08246527777778,242.87843137254904,8.001953125,2.6345444606105555,92.14605956952603,3.8077184661262202,9.739259179059196,5.009477503159467
greenwich,2025-11-14 00:00:00+00:00,17.62152777777778,50.54117647058823,6.2015136718749995,3.6668756085541827,92.99838720615786,4.702349300000829,29.06749321208281,14.519135629990522
greenwich,2025-11-15 00:00:00+00:00,24.1796875,328.5176470588235,2.6006347656249997,-0.157681910721728,92.0514642303095,1.0013197028089107,23.022723691603716,11.555194773954504
greenwich,2025-11-16 00:00:00+00:00,35.494791666666664,227.43529411764703,6.601611328125,0.803150706865821,91.01560976746947,2.1275581195812183,14.473215419544893,7.247044121237362
greenwich,2025-11-17 00:00:00+00:00,27.36545138888889,87.04313725490196,2.6006347656249997,3.8853010155670216,94.35054317879334,4.725882417748633,24.024619192235612,13.600731421077953
greenwich,2025-11-18 00:00:00+00:00,29.40972222222222,249.89803921568625,0.200048828125,0.7559252329753328,85.38046357756247,2.9970174540926697,27.355921731836656,15.917614766289205
greenwich,2025-11-19 00:00:00+00:00,94.55295138888889,247.09019607843135,0.0,-0.2663835283265527,81.01824300840093,2.7712186787403166,18.30129114487592,10.014780441732968
greenwich,2025-11-20 00:00:00+00:00,89.11458333333333,247.09019607843135,0.0,-1.364105074571681,83.19018463416495,1.2723973882583062,9.384421189252068,4.370769121506635
greenwich,2025-11-21 00:00:00+00:00,86.26736111111111,259.7254901960784,0.0,-0.9686953005470205,90.80868577435298,0.4953576712311106,3.3396516687729783,1.402653700884651
greenwich,2025-11-22 00:00:00+00:00,56.970486111111114,92.65882352941178,0.0,1.9723026981125962,87.63703979213821,3.966492539032293,8.415922205307904,4.521053446601418
greenwich,2025-11-23 00:00:00+00:00,54.68315972222222,300.4392156862745,0.0,-2.2810567221577305,72.07629193052058,2.298917942168872,16.481180985394644,7.606056675630457
greenwich,2025-11-24 00:00:00+00:00,58.93663194444444,234.45490196078435,0.0,-1.1982151395875495,82.64563888676958,1.5241868537814947,8.933568213967716,4.546100834117216
greenwich,2025-11-25 00:00:00+00:00,40.63368055555556,304.65098039215684,0.0,-1.4513705089651443,79.48659219416258,1.7822319581996682,16.330896660299864,8.55368283664479
greenwich,2025-11-26 00:00:00+00:00,12.44357638888889,263.9372549019608,15.2037109375,3.0338912481320617,94.54702427879928,3.826261967136357,6.696001595889821,3.147621697818532
greenwich,2025-11-27 00:00:00+00:00,37.5,58.96470588235294,3.800927734375,7.097728183702749,96.79847706484237,7.583815730057972,15.099400107439827,8.21136854059556
greenwich,2025-11-28 00:00:00+00:00,21.358506944444443,247.09019607843135,0.600146484375,1.5623771058427836,92.77911824046522,2.6277858155052813,8.115353555118338,4.195437408896053
greenwich,2025-11-29 00:00:00+00:00,60.6640625,227.43529411764703,0.0,-1.8255762653624552,81.09733560523215,1.156221237351423,21.210962661294374,10.415538641985725
greenwich,2025-11-30 00:00:00+00:00,45.729166666666664,293.41960784313727,0.0,-3.7913518780961106,69.74178873884185,1.1548807433024972,16.80679702310001,8.186321153079763
greenwich,2025-12-01 00:00:00+00:00,0.625,165.6627450980392,0.40009765625,-0.9607836414715837,83.45689962106762,1.5668592476722925,17.883834686279297,9.693338968613569
